,Kursus id,Engelsk titel,Dansk titel,Point( ECTS ),Kursustype,Undervisningens placering,Anbefalede forudsætninger,Kursusansvarlig,Institut,Link,arktisk byggeri og infrastruktur (dip),byggeri og infrastruktur (dip),bygningsdesign (dip),eksport og teknologi (dip),elektrisk energiteknologi (dip),elektroteknologi (dip),fiskeriteknologi (dip),fødevaresikkerhed og -kvalitet (dip),it-elektronik (dip),it og økonomi (dip),kemi- og bioteknik (dip),kemiteknik og international business (dip),maskinteknik (dip),"mobilitet, transport og logistik (dip)",proces og innovation (dip),produktion (dip),softwareteknologi (dip),sundhedsteknologi (dip),byggeteknologi (bac),bygningsdesign (bac),bæredygtigt energidesign (bac),cyberteknologi (bac),data science og management (bac),design og innovation (bac),elektroteknologi (bac),fysik og nanoteknologi (bac),fødevarer og ernæring (uddannelsessamarbejde) (bac),general engineering (bac),geofysik og rumteknologi (bac),kemi og teknologi (bac),kunstig intelligens og data (bac),life science og teknologi (bac),matematik og teknologi (bac),medicin og teknologi (bac),miljøteknologi (bac),produktion og konstruktion (bac),softwareteknologi (bac),akvatisk videnskab og teknologi (kan),anvendt kemi (kan),autonome systemer (kan),avancerede materialer og sundhedsteknologi (kan),bioinformatik og systembiologi (kan),bioteknologi (kan),business analytics (kan),byggeteknologi (kan),bygningsdesign (kan),bæredygtig energi (kan),design og innovation (kan),elektroteknologi (kan),farmateknologi (kan),fødevareteknologi (kan),fotonik (kan),fysik og nanoteknologi (kan),geofysik og rumteknologi (kan),industriel økonomi og teknologiledelse (kan),informationsteknologi (kan),kemisk og biokemisk teknologi (kan),kommunikationsteknologier og systemdesign (kan),konstruktion og mekanik (kan),kvantitativ biologi og sygdomsmodellering (kan),lyd og akustisk teknologi (kan),marin ingeniørvidenskab (kan),matematisk modellering og computing (kan),materiale- og procesteknologi (kan),medicin og teknologi (kan),menneskeorienteret kunstig intelligens (kan),miljøteknologi (kan),olie- og gasteknologi (kan),teknologisk entreprenørskab (kan),transport og logistik (kan),vindenergi (kan)
767,88708,Green Chemical Engineering,Green Chemical Engineering,5,Kandidat,Unknown,,Xingmei Lyu,28 Institut for Kemiteknik,https://kurser.dtu.dk/course/88708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,88709,Fluidization and Multiphase Flow,Fluidization and Multiphase Flow,5,Kandidat,Unknown,,Weigang Lin,28 Institut for Kemiteknik,https://kurser.dtu.dk/course/88709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,88710,Combustion and High Temperature Processes,Combustion and High Temperature Processes,5,Kandidat,Unknown,,Peter Glarborg,28 Institut for Kemiteknik,https://kurser.dtu.dk/course/88710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,88711,Industrial BioReaction Engineering,Industriel Bioreaktion,5,Kandidat,Unknown,,John Michael Woodley,28 Institut for Kemiteknik,https://kurser.dtu.dk/course/88711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,88713,SDC Green Challenge,SDC Green Challenge,5,Kandidat,Unknown,,Hao Wu,28 Institut for Kemiteknik,https://kurser.dtu.dk/course/88713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,88714,SDC Summer School in Unit Operations,SDC Summer School in Unit Operations,5,Kandidat,Unknown,Unknown,Hao Wu,28 Institut for Kemiteknik,https://kurser.dtu.dk/course/88714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,88715,Bioerefinery,Bioraffinaderi,5,Kandidat,Unknown,,Manuel Pinelo,28 Institut for Kemiteknik,https://kurser.dtu.dk/course/88715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,88717,SDC Research Immersion,SDC Research Immersion,5,Kandidat,Unknown,,Hao Wu,28 Institut for Kemiteknik,https://kurser.dtu.dk/course/88717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,29900,Bioengineering and Critical Thinking,Bioengineering and Critical Thinking,2.5,"Ph.d., Fagligt fokuseret kursus",Campus Lyngby,,Morten Helge Hauberg Nørholm,29 DTU Biosustain,https://kurser.dtu.dk/course/29900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,30010,Programming Project,Programmeringsprojekt,5,Bachelor,Campus Lyngby,"02102,02101",José M.G. Merayo,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30010,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk linjefag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,30015,Basic electronics for instrumentation,Indledende elektronik til instrumentering,5,Bachelor,Campus Lyngby,,Sten Schmidl Søbjærg,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk linjefag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,30020,Electronic Measurements and Instrumentation,Elektronisk måling og instrumentering,5,Bachelor,Campus Lyngby,"31400,30400,30032,31001,10036",Peter Brauer,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30020,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,30021,Digital Instrumentation,Digital instrumentering,5,Kandidat,Campus Lyngby,30010,José M.G. Merayo,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30021,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,,,,,,
780,30032,Electrotechnics,Elektroteknik,10,Diplomingeniør,Campus Ballerup,,Sten Schmidl Søbjærg,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30032,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,30035,Engineering Electromagnetics,Anvendt elektromagnetisme,10,Diplomingeniør,Campus Lyngby,"62732,01901,62735,01920,30032",Michael Mattes,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30035,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,30081,Digital Engineering,Digitalteknik,5,Diplomingeniør,Campus Ballerup,"31033,30032",Peter Brauer,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30081,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,30082,Project work in Digital design,Projektarbejde i Digitaldesign,5,Diplomingeniør,Campus Ballerup,"30081,62734",Peter Brauer,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30082,,,obligatorisk kursus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,30100,Engineering Practices - Earth and Space Physics andEngineering,Ingeniørarbejde - Geofysik og Rumteknologi,10,Bachelor,Campus Lyngby,,René Fléron,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,projekter og almene fag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,30110,Project work - Earth and Space Physics andEngineering,Fagprojekt - Geofysik og Rumteknologi,10,Bachelor,Campus Lyngby,Unknown,Allan Poulsen Hornstrup,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,projekter og almene fag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,30111,Engineering practices - Electrotechnology,Ingeniørarbejde - Elektroteknologi,5,Bachelor,Campus Lyngby,,Kaj Bjarne Jakobsen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30111,,,,,,,,,,,,,,,,,,,,,,,,,projekter og almene fag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,30120,Astrophysics,Astrofysik,5,Bachelor,Campus Lyngby,"10033,01005",Jérôme Chenevez,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk linjefag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,30131,Geo- and Planetary Physics I,Geo- og planetfysik I,5,Bachelor,Campus Lyngby,"10033,10034",Arne Døssing Andreasen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk linjefag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,30142,Geo- and Planetary Physics ll,Geo- og planetfysik ll,5,Bachelor,Campus Lyngby,"10033,10034",Jens Olaf Pepke Pedersen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,30150,Mathematical and Numerical Methods in solid EarthPhysics,Matematiske og numeriske metoder i den faste jordsfysik,5,Bachelor,Campus Lyngby,"30140,30130,30141,30142,01035,30131",Shfaqat Abbas Khan,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,30160,Continuous and Discrete Time Signals,Signaler i kontinuert og diskret tid,5,Bachelor,Campus Lyngby,"02633,02631,01035,31001,02632,30015",Jørgen Dall,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk linjefag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,30202,Measurement Technologies in Earth and Space Physics,Måleteknologi inden for rum- og geofysik,5,Kandidat,Campus Lyngby,Unknown,José M.G. Merayo,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generel retningskompetence,,,,,,,,,,,,,,,,,
793,30220,Synthesis in Earth and Space Physics,Syntese i Rum- og Geofysik,10,Kandidat,Campus Lyngby,"30230,30201,30202",Jérôme Chenevez,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generel retningskompetence,,,,,,,,,,,,,,,,,
794,30230,Data Analysis and Modeling in Geoscience andAstrophysics,Dataanalyse og -modellering i rum- og geofysik,5,Kandidat,Campus Lyngby,"02631,02633,01035,02632",Nils Olsen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,generel retningskompetence,,,,,,,,,,,,,,,,,
795,30300,Introduction to Spacecraft Systems and Design,Introduktion til satellitsystemer,10,Kandidat,Campus Lyngby,Unknown,David Arge Klevang Pedersen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
796,30310,Space Systems Engineering,Rumfarts System Engineering,5,Kandidat,Campus Lyngby,30300,David Arge Klevang Pedersen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
797,30320,Spacecraft Instrumentation Systems,Rumfartsinstrumentering,10,Kandidat,Campus Lyngby,"30330,30020",John Leif Jørgensen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
798,30330,Image Analysis with Microcomputer,Billedanalyse på mikrocomputer,10,Kandidat,Campus Lyngby,"30021,30020",Mathias Benn,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
799,30340,Radar and Radiometer Systems,Radar- og radiometersystemer,10,Kandidat,Campus Lyngby,31405,Sten Schmidl Søbjærg,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30340,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
800,30350,Remote Sensing,Telemåling,10,Kandidat,Campus Lyngby,"30405,31405",John Peter Merryman Boncori,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
801,30400,Electromagnetics,Elektromagnetisme,10,Bachelor,Campus Lyngby,"31003,01005,30015,31001",Samel Arslanagic,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30400,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk linjefag,,,,teknologisk linjefag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,30405,Wireless communications,Trådløs kommunikation,5,Bachelor,Campus Lyngby,"30035,31400,34120,30400,02403,02405,31035,02402,10036",Vitaliy Zhurbenko,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30405,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,30415,RF communication circuits,HF-kommunikationskredsløb,10,Kandidat,Campus Lyngby,"30405,31405",Vitaliy Zhurbenko,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30415,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,
804,30417,Antenna and microwave techniques,Antenne- og mikrobølgeteknik,10,Kandidat,Campus Lyngby,"30035,31400,31405,34120,30400,30405,31035,10036",Kaj Bjarne Jakobsen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,30418,Applied microwave techniques,Anvendt mikrobølgeteknik,5,Kandidat,Campus Lyngby,"30035,31400,31405,34120,10036,30400,30405,31035,30417,31417",Kaj Bjarne Jakobsen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30418,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,30420,Advanced microwave techniques,Videregående mikrobølgeteknik,10,Kandidat,Campus Lyngby,"31418,31412,31400,31405,30400,31415,31035",Tom Keinicke Johansen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30420,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,,,,,,
807,30428,Advanced electromagnetics,Videregående elektromagnetisme,5,Kandidat,Campus Lyngby,"30400,31400,10036",Samel Arslanagic,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,
808,30430,Advanced antenna techniques and measurements,Videregående antenneteknik og målinger,10,Kandidat,Campus Lyngby,"31428,30428,30417,31417",Michael Mattes,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30430,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,
809,30435,Antenna measurements in radio anechoic chambers,Antennemålinger i radiodøde rum,5,Kandidat,Campus Lyngby,"30430,31430",Samel Arslanagic,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,,,,,,
810,30445,Signal integrity in high-speed electronics,Signalintegritet i højhastighedselektronik,5,Kandidat,Campus Lyngby,Unknown,Tom Keinicke Johansen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30445,,,,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,
811,30510,"GPS, GIS and Setting out","GPS, GIS og afsætning for civilingeniører",5,Kandidat,Campus Lyngby,"30140,30130,30141,30142,30131",Per Knudsen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30510,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
812,30530,Introduction to GIS,Introduktion til GIS,5,"Bachelor, Kandidat",Campus Lyngby,"01006,01015,01005",Tessa Kate Anderson,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30530,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,30539,Advanced GIS,Avanceret GIS,5,Kandidat,Campus Lyngby,"30532,30530",Tessa Kate Anderson,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
814,30540,Mapping from Aerial and Satellite Images,Kortlægning fra fly- og satellitbilleder,5,Kandidat,Campus Lyngby,"02501,02502,02504",Daniel Haugård Olesen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
815,30545,Analysis of spatial and temporal data withingeoscience,Analyse af rumligt og temporalt data inden forgeovidenskab,5,Kandidat,Campus Lyngby,"30230,30201,30202",Karina Østergaard Nielsen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
816,30552,Satellite Geodesy,Satellitgeodæsi,5,Kandidat,Campus Lyngby,02402,Per Knudsen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
817,30554,Global Navigation Satellite Systems,Globale navigationssatellitsystemer,5,Kandidat,Campus Lyngby,30552,Daniel Haugård Olesen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
818,30560,Physical Geodesy,Fysisk Geodæsi,5,Kandidat,Campus Lyngby,"10033,30140,30141,30142,30150,01035,10022,10024,10020",Gabriel Strykowski,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
819,30564,Summer School in Gravity Field Science (Physical Geodesy andEarth Observation),Sommerskole i Fysisk Geodæsi og Jordobservation,5,Kandidat,Campus Lyngby,"30560,30142,30150",René Forsberg,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,30574,Earth observations for monitoring changes (EO4Change),Jordobservation for monitorering (EO4Change),5,Kandidat,Campus Lyngby,"10033,30350,30752,10022,10024,10020",Sebastian Bjerregaard Simonsen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
821,30710,"Near-surface Crustal Gravity and Magnetism: A Drone, Air- andGround-based approach for Industrial Applications","Kortlægning af Jordens tyngde- og magnetfelter med fokus pådrone, fly og jordbaserede målinger i industrien",5,Kandidat,Campus Lyngby,"30230,30201,30202",Arne Døssing Andreasen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
822,30720,Space Physics - Physics of the space environment,Rumfysik,5,Kandidat,Campus Lyngby,"10033,31400,02633,30400,10034,02631,02632,10036",Christoph Köhn,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
823,30745,Earth and Planetary Magnetism,Jordens og Planeters Magnetisme,5,Kandidat,Campus Lyngby,"10033,31400,02633,30140,30400,30130,30141,10034,30142,02631,10022,02632,10024,30131,30230,10036",Chris Finlay,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
824,30752,Cryosphere physics and observation,Kryosfæren,5,Kandidat,Campus Lyngby,"30140,30141,30142,30150,10022,10024,10020",Henriette Skourup,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
825,30755,Climate change - physics and observations,Klimaforandring - fysik og observationer,5,Kandidat,Campus Lyngby,"02633,30140,30141,30142,02631,12205,01035,02632",Rasmus Tage Tonboe,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
826,30757,Atmospheric plasmas,Atmosfæriske plasmaer,5,Kandidat,Campus Lyngby,"10033,31400,02633,30400,02631,02632,10036",Christoph Köhn,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
827,30760,Inverse Problems and Machine Learning in Earth and SpacePhysics,Inverse problemer og machine learning i rum- oggeofysik,5,Kandidat,Campus Lyngby,"02633,01418,02631,02686,02632,30230",Chris Finlay,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
828,30787,Scientific Instrumentation for X- and Gamma-RayAstronomy,Videnskabelig instrumentering til røntgen- oggammaastronomi,5,Kandidat,Campus Lyngby,"10033,31400,30400,30790,01035,30120,10850,10036",Desiree Della Monica Ferreira,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
829,30788,Laboratory course for scientific instrumentation for X-ray andgamma astronomy,Laboratoriekursus for videnskabelig instrumentering tilrøntgen- og gamma-astronomi,5,Kandidat,Campus Lyngby,"10033,31400,30790,01035,30120,10850,10036",Irfan Kuvvetli,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
830,30790,Observational X-ray Astrophysics,Observationel røntgenastrofysik,5,Kandidat,Campus Lyngby,"31400,30400,10034,30120,10036",Jérôme Chenevez,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
831,30794,Astrophysical Data Analysis,Analyseteknikker af astrofysiske data,5,Kandidat,Campus Lyngby,"30790,30120",Giorgos Leloudas,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,,,,,,,,,,,,,,,
832,30857,Extreme Climate and Physical Nature,Ekstremt klima og fysiske naturforhold,5,Kandidat,Unknown,,Louise Sandberg Sørensen,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30857,,,tilvalgskurser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,teknologisk specialisering,,,generel retningskompetence,,,,,,,,,,,,,,,,,,,,,,,,,,
833,30911,"Journal Club in Geophysics, Astrophysics and SpacePhysics","Journal Club in Geophysics, Astrophysics and SpacePhysics",5,"Ph.d., Faglig identitetskursus",Campus Lyngby,,Chris Finlay,30 Institut for Rumforskning og -teknologi,https://kurser.dtu.dk/course/30911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
